player_id,auc
825683,40000000.0
941839,10634600.0
1308951,17820800.0
497359,20000000.0
1144857,31934700.0
940208,44393300.0
485588,50000000.0
1088035,117723600.0
668345,14353800.0
665548,30884500.0
1370129,16130400.0
1118055,30427200.0
921489,14166900.0
728729,22861200.0
1142471,16420900.0
995599,19754900.0
665545,34213100.0
1013475,137301200.0
363466,300000000.0
1192867,35507000.0
1065237,35507000.0
1266418,36169900.0
1264741,2500000.0
1168398,33617200.0
934617,32371000.0
713787,400000000.0
899093,47081400.0
948211,62804800.0
1291055,243020500.0
1271479,20401300.0
935007,20997100.0
1325401,19802600.0
993974,20747500.0
728394,35666600.0
906605,81310300.0
1265189,8981700.0
995142,9442200.0
1295878,10176900.0
684841,9355900.0
1166832,43181200.0
980817,89585600.0
1268037,91423800.0
1083228,52522400.0
1182962,2500000.0
1381213,2500000.0
1304356,78903800.0
1323285,76076100.0
1332993,76667200.0
1228248,48166900.0
1069936,44360100.0
1073439,44284100.0
1047261,362977500.0
1273785,32270300.0
1293968,32270300.0
857060,22500000.0
1237914,32270300.0
514514,50000000.0
1193542,30729000.0
733305,37161700.0
941441,32611600.0
1172787,30729000.0
888639,385244100.0
721097,43956000.0
1165225,18710000.0
1299765,18710000.0
960594,17377300.0
951952,21725500.0
905868,31945600.0
1367658,21622000.0
243744,42500000.0
1007215,33538400.0
917894,34552200.0
1040505,30365500.0
1364188,34535600.0
1372881,34866300.0
724276,53519400.0
805502,28249100.0
913419,27062700.0
1007221,34685000.0
804028,50622900.0
1289193,28433800.0
875660,38686000.0
1283494,33339300.0
1281380,33570300.0
993652,33752200.0
724057,33834600.0
629004,34063000.0
923837,47614100.0
1041091,27766500.0
1104755,33965500.0
1369023,36647400.0
1001234,37417700.0
1140195,36433600.0
916786,39485800.0
566357,38555000.0
727929,29500900.0
1046529,42855500.0
290601,34765400.0
1291826,35973800.0
687241,20000000.0
1058015,11217600.0
1143612,27101200.0
1183106,2500000.0
1251653,2500000.0
1283995,38319400.0
1126243,42542800.0
1018752,39368700.0
1126245,42624100.0
1269343,38269000.0
1040792,24345800.0
201497,15000000.0
1146719,21478200.0
842353,23531400.0
1209279,38087300.0
434514,45000000.0
211637,350000000.0
1093482,250933900.0
1238800,2500000.0
1169749,30915500.0
1365020,23002400.0
862568,57703400.0
923606,49077700.0
700013,42324600.0
250426,1600000000.0
1011738,644846400.0
447063,65310000.0
908779,171096400.0
670878,96675000.0
77274,30000000.0
1319673,14328000.0
658358,21946500.0
940156,22255100.0
1291163,24921000.0
1306619,5922900.0
1306686,24589400.0
383283,33350000.0
818273,72898300.0
818655,20073100.0
459863,37362800.0
1010996,24691800.0
1306866,4960400.0
1236984,10735400.0
455555,3841700.0
935587,7201000.0
818665,46820600.0
973242,37515200.0
672822,46866200.0
942080,18229300.0
813581,20249000.0
939707,17652200.0
1023724,28565300.0
1129892,29384900.0
1129893,30889700.0
937241,13454100.0
1303628,13454100.0
1176605,17208900.0
1303629,17208900.0
813726,21588000.0
606211,7887000.0
156870,21201600.0
815844,75834200.0
1303630,8134500.0
1152948,14042100.0
1303631,15263900.0
435054,23192800.0
713975,8141200.0
983615,28607300.0
292136,16986200.0
745194,43643000.0
389810,15941800.0
417150,57822000.0
1047094,43444200.0
918364,21861800.0
1232963,8134500.0
1303626,16852000.0
1104837,18107200.0
1195897,19613500.0
944806,18337500.0
1239308,18107200.0
712911,7500000.0
1105124,103475600.0
392570,100000000.0
1009463,227320400.0
1348772,22625700.0
1374084,22965900.0
928036,87343800.0
927630,21170500.0
990336,21167100.0
937990,21556200.0
741584,20959400.0
795831,206445500.0
635336,600000000.0
72264,10000000.0
1381051,23520000.0
1126133,32002700.0
501568,30000000.0
1291830,32784400.0
1381052,23234100.0
1016139,29081800.0
1008143,26454500.0
657619,53547200.0
1177783,63350100.0
1253807,313939700.0
1004736,315157500.0
1082631,316718700.0
985714,70824400.0
1285237,186471000.0
668546,193667200.0
1074965,2500000.0
1162160,186471000.0
1225292,88470900.0
319900,1000000000.0
1170679,65274900.0
686837,60000000.0
943115,60641600.0
1091160,29995600.0
1091159,29780700.0
883543,29408200.0
1296103,21573800.0
976549,62498700.0
1197238,55810800.0
726992,61844100.0
1209164,54852600.0
242940,120000000.0
495667,600000000.0
638793,800000000.0
1048392,70000000.0
1177810,57844400.0
926987,47026200.0
1007496,22837100.0
1363795,24411100.0
1363793,22672300.0
1338121,2500000.0
669207,31103300.0
987333,17975400.0
1019261,41056800.0
589286,21269200.0
184744,40000000.0
1279743,22571300.0
509800,7500000.0
1125371,47322100.0
1380108,48241100.0
1377296,45619400.0
1025001,50406700.0
632731,50000000.0
1024048,45880600.0
1046648,50862100.0
926988,32077400.0
367633,120000000.0
1136977,11524900.0
874012,60015400.0
1100581,64454900.0
878151,166866600.0
1100585,51580900.0
1043559,45873200.0
1138111,37198500.0
858191,90668500.0
724881,12500000.0
670851,80816000.0
1061378,148503600.0
898721,149967500.0
984540,143949800.0
898715,90938000.0
878881,25726400.0
800509,20556200.0
562257,35144100.0
816519,22250400.0
472330,25622200.0
505693,24649600.0
493607,39012400.0
314302,12500000.0
542439,36449700.0
1004502,47359600.0
867648,86691200.0
733467,42257200.0
964641,40209100.0
473079,84191300.0
670879,38571700.0
1116111,40891700.0
352633,36542200.0
104223,200000000.0
1247255,32790500.0
1111167,32941900.0
1368527,33644600.0
1122590,29974900.0
1272445,33978400.0
1259181,24664900.0
1072725,33574100.0
1172727,33198000.0
1118481,32994400.0
1184986,33910000.0
454628,50000000.0
1368526,33921000.0
1112904,155599200.0
1293796,157636900.0
1102235,143606500.0
887433,152236300.0
1378362,182418800.0
1380876,182776000.0
47950,36590500.0
1211281,18045800.0
1299438,2500000.0
1250514,16187700.0
1165671,17985900.0
919002,30242100.0
784258,33297100.0
330605,24186000.0
918999,18792800.0
533900,19831600.0
654180,22575800.0
1299439,25254400.0
969324,28615900.0
1070600,2500000.0
450695,36536100.0
347336,38286200.0
1043977,30491900.0
1088712,29852900.0
1303481,30655100.0
1229783,69484500.0
1290658,31074800.0
509521,10000000.0
1123776,10022000.0
1136698,10000400.0
1103882,10033500.0
1136691,10022000.0
1309622,11650900.0
149526,7500000.0
1110988,21728200.0
1195510,10767000.0
660280,70000000.0
1283981,63848900.0
984416,150000000.0
1292332,47948000.0
1193460,23035300.0
633654,51096000.0
1363799,19826300.0
1236036,19826300.0
944202,22038900.0
1303498,19795900.0
701021,163940600.0
805989,10000000.0
556726,15000000.0
959187,34104900.0
886295,50000000.0
1380618,117088100.0
692440,25000000.0
935800,33934100.0
1225829,34410400.0
966406,42775500.0
1226637,94380600.0
872757,178119400.0
1169041,38232400.0
1160813,55847800.0
770446,24537100.0
1190570,50543200.0
940890,23388900.0
940988,31268500.0
1028030,36826300.0
947359,37915100.0
1052517,29724300.0
1052649,29855400.0
978052,23143200.0
854960,30485400.0
1041615,28153700.0
1082118,37667700.0
768435,37637500.0
737811,29212100.0
930854,22607300.0
1100290,36125100.0
601764,25030200.0
737794,22334200.0
940992,43062000.0
928242,11113800.0
196429,5000000.0
806609,7909700.0
1164662,72859600.0
399541,39103400.0
1123746,39720400.0
905228,75682900.0
565171,50000000.0
990148,700000000.0
1235396,9926200.0
1127217,10128900.0
917392,33129500.0
954057,33241700.0
925882,31037600.0
1230520,24374100.0
1286933,22340700.0
854887,37326900.0
1238018,22229100.0
983811,22314300.0
1226919,20375100.0
1113632,22197200.0
1177785,18212300.0
1226920,22229100.0
1155464,16732200.0
1360186,18340900.0
909487,16893500.0
77715,25000000.0
793721,22558900.0
959188,37452200.0
1257755,25041100.0
474091,24541800.0
238525,33955200.0
929091,24464300.0
707953,23422200.0
700430,46722700.0
1066966,25804600.0
1200890,26331400.0
533616,76471300.0
1293761,46055900.0
906958,97698400.0
926558,24135700.0
1091673,51352500.0
996106,26755100.0
1310423,32674100.0
1352564,22507300.0
1099516,23349500.0
1072759,37338900.0
922443,43203800.0
1099543,22222800.0
939344,120906400.0
1175626,12432800.0
907486,12352800.0
1286545,27344800.0
1167274,8455500.0
745081,13161200.0
490723,17365400.0
824943,8976900.0
994950,70378600.0
590599,19196800.0
798774,68665900.0
916465,32534300.0
917107,60481300.0
702789,13682300.0
914260,13694700.0
908968,37167900.0
1003842,56554500.0
1189525,8540000.0
1118494,13201400.0
1147136,10126300.0
1039628,13811000.0
925808,34741300.0
1004808,8892900.0
801767,54247900.0
593353,13157800.0
1295395,14572300.0
912546,13411700.0
604474,12289300.0
1192513,10371200.0
1260768,13836200.0
466597,13194100.0
1083171,11456600.0
957969,37738700.0
1179067,16352600.0
912405,15165800.0
598084,8814400.0
713001,37399600.0
1156486,11401800.0
1193089,11456600.0
739196,12768400.0
437556,13339200.0
1258196,13836200.0
1258195,13367700.0
1153136,9123800.0
786794,14399400.0
1288268,12212000.0
590492,15456200.0
1279358,99471900.0
941543,22826500.0
1172622,20932300.0
896271,1000000.0
1113191,22826500.0
1192089,22085600.0
1144192,24244900.0
1146603,18585400.0
1234356,19308100.0
676112,18511000.0
581330,180000000.0
941589,19139100.0
1043590,20931400.0
358143,200000000.0
1362416,117271200.0
1356045,123462200.0
630884,7500000.0
1250383,12346900.0
1234711,12531800.0
392759,40044500.0
238209,32743600.0
554173,41700700.0
425896,37604900.0
450736,43212800.0
483346,34122000.0
62079,20167700.0
1001381,28116000.0
1318995,32127600.0
590686,34080800.0
1001391,32316100.0
1205249,22027900.0
901011,8278900.0
1163691,8641900.0
1254732,23595800.0
1032680,45709400.0
719681,56553900.0
967340,55148300.0
1028962,23585800.0
1062862,15000000.0
844610,36138800.0
513967,35000000.0
1056995,18891000.0
315970,10000000.0
1199982,24466900.0
1287517,9489500.0
1229028,78637200.0
1328380,2500000.0
1074966,51739000.0
849409,5000000.0
395244,50000000.0
1062212,41669500.0
1007805,36799100.0
925105,52182300.0
265592,25000000.0
214104,22500000.0
500274,27500000.0
92936,15000000.0
279591,1000000.0
819632,8540200.0
812315,9225200.0
410420,25000000.0
1192975,16955500.0
1251246,162426300.0
1188081,36784300.0
1316221,22689200.0
1362852,2500000.0
995065,22077100.0
1185312,10979000.0
1305973,2500000.0
1340392,12825100.0
1281167,13563200.0
535793,252270300.0
1296752,4793900.0
1192339,18254300.0
636758,7500000.0
1345675,25348700.0
1225777,25631000.0
1068899,27617600.0
1072808,25270300.0
951999,32048900.0
1266250,25486600.0
1326247,25478800.0
904549,24988900.0
1375953,26855700.0
1048316,37295500.0
1326453,25698600.0
1117311,24209500.0
1315830,2500000.0
1183591,18250700.0
1073176,191131100.0
717585,250000000.0
923759,900000000.0
1121436,5000000.0
961459,24419700.0
163187,60000000.0
1086915,39250300.0
399350,39214400.0
1119049,135923200.0
1364144,121604200.0
1009439,37630500.0
1057178,36774800.0
1064015,40894900.0
1069297,39847500.0
1071996,38474000.0
960958,36348500.0
1081907,36102100.0
960959,43797100.0
960960,36209600.0
1086882,38532800.0
941176,39775900.0
1009447,38569400.0
1118495,39445400.0
950906,39715600.0
1163076,47255200.0
821067,38709200.0
960944,39289100.0
1075147,35927300.0
1086701,39567300.0
859255,37563400.0
920337,39761700.0
1058521,36322900.0
1084539,58121600.0
1190169,39445400.0
1070018,41943500.0
1149488,39871200.0
1261029,41659700.0
1047294,38966400.0
1115668,68995600.0
1162425,65221300.0
907589,60010600.0
969376,66417700.0
1138067,64320100.0
1162432,65719600.0
1162663,105067300.0
1047293,66708500.0
1162427,65764400.0
884819,99903600.0
1012352,56095200.0
1162430,66328200.0
1161447,2500000.0
1162412,73456400.0
1162413,66915800.0
921654,62307000.0
1110712,74402900.0
1259043,68372400.0
981531,84378300.0
1131926,56156800.0
1047296,66753800.0
1162410,65919600.0
1162426,66624000.0
927035,46862600.0
1148239,55237800.0
1161438,75655000.0
884818,126138400.0
1023091,110061700.0
1009446,127795100.0
931668,127930000.0
884808,126065200.0
1074990,130974000.0
1023095,128075700.0
1016346,128729600.0
1141175,127424500.0
1025800,101985100.0
1074365,125191400.0
1080603,127310900.0
1141179,129652600.0
990883,109844700.0
1047411,112032700.0
962149,158451200.0
1193849,143220200.0
790434,110714100.0
1058359,199776900.0
1009443,101792900.0
1081530,83727500.0
1080602,127144800.0
1023093,127310900.0
884823,130617200.0
1077761,40410700.0
1083088,40036100.0
880244,161836300.0
1104114,130000000.0
1185775,53886900.0
296694,7500000.0
1136769,14895700.0
956579,26001800.0
1293855,12321900.0
995974,25651000.0
964763,13405400.0
956885,37463900.0
1336861,8102700.0
347384,17261900.0
1339073,10110900.0
1138157,9082300.0
354758,11034900.0
1058871,11482900.0
1339069,10868300.0
1314015,21930700.0
1062105,20125700.0
986918,9082300.0
1139145,9082300.0
1173693,12041200.0
1351655,14154400.0
1139144,12002500.0
1320405,14510500.0
1127947,9082300.0
1186562,11397200.0
1330008,11735500.0
700153,21186400.0
1067910,20709000.0
615165,37423100.0
618667,14133100.0
617209,15432800.0
1345886,13420500.0
1210236,30312500.0
1196497,25654200.0
548109,70000000.0
1114719,107545500.0
766893,5000000.0
1283445,4082800.0
798085,5615500.0
1283446,4082800.0
912204,5052600.0
1060281,29391700.0
984474,18944400.0
1161638,19188900.0
1305926,23422400.0
1301718,25853600.0
1003219,37377200.0
287710,25000000.0
1301715,25853600.0
1103543,24741200.0
1048184,28167700.0
910497,4566000.0
1034892,10422400.0
1374009,19675800.0
1263134,19347900.0
906378,43799100.0
725079,51830900.0
796793,38936000.0
992997,40957700.0
554980,38166700.0
681690,38360900.0
640867,38274600.0
682009,40689200.0
997715,76851600.0
476354,52868500.0
1083615,51115600.0
1083955,100445400.0
972899,43412000.0
978241,48956600.0
1277900,40704800.0
997717,75826900.0
828478,39067100.0
1092437,38051700.0
1136838,41443600.0
883411,26230300.0
1307785,136751800.0
1296393,60592200.0
1259118,2500000.0
888349,18417300.0
1211179,2500000.0
923513,7800700.0
1120765,11906100.0
1340571,2500000.0
1047909,58219200.0
1185352,9543600.0
1246370,13729700.0
1241651,16389800.0
1350341,7740500.0
955303,185131400.0
959226,173919700.0
1299452,103108200.0
990785,127138300.0
1227286,2500000.0
88082,17500000.0
1015706,27500000.0
1129199,27395700.0
1123382,17074300.0
284691,15000000.0
396822,30000000.0
1199916,17434600.0
1077178,21913200.0
894174,35757600.0
1091199,2500000.0
866284,39709100.0
704490,15588900.0
1291812,15341800.0
919250,12043900.0
1174079,7451000.0
928854,15422100.0
607913,12851900.0
1082254,12583100.0
633846,11078700.0
271123,22413000.0
906936,87702200.0
1291825,14705300.0
1142315,12583100.0
920427,11774400.0
995366,15483400.0
1023013,13508100.0
715292,21920500.0
1030059,83773900.0
357255,15305000.0
1071797,14765400.0
1302191,14281900.0
1378330,14778400.0
1378331,7451000.0
1240766,15376300.0
905937,12466400.0
237968,25680400.0
729747,37223400.0
1191417,15061600.0
345116,11523700.0
1023194,15771400.0
620765,38435400.0
667893,37771000.0
870411,22776700.0
798976,20249600.0
321693,13021800.0
388524,14297400.0
344163,14919300.0
1147181,11259200.0
388227,13305100.0
700569,37653100.0
310067,33107400.0
610248,17500000.0
1203749,2500000.0
1174823,149734400.0
839031,149734400.0
1309134,1000000.0
1309136,1000000.0
1121278,20266700.0
1197555,19308100.0
1068256,20561300.0
1292573,19308100.0
1186564,32994100.0
981937,5000000.0
1290992,90195100.0
878335,27554300.0
507392,15000000.0
1282595,16184800.0
1157943,15838700.0
1112133,41401800.0
833382,46196400.0
1302210,9600900.0
1357503,37639500.0
1298572,9857400.0
1020822,18632900.0
1005098,2500000.0
1257695,2500000.0
1278455,38284600.0
1365045,2500000.0
1370685,22501300.0
1340241,2500000.0
374538,2500000.0
1310453,2500000.0
1274283,5000000.0
1310452,2500000.0
935139,22728800.0
896453,17542300.0
1370683,19595700.0
1310450,2500000.0
898060,2500000.0
1370684,2500000.0
1043883,22575400.0
940343,17317800.0
1338950,37679000.0
1377968,2500000.0
943202,71290300.0
940361,14865200.0
1295930,15692500.0
722928,32718000.0
374670,22675400.0
523919,37527100.0
693108,20746300.0
187980,32652700.0
805506,22681500.0
602624,20278500.0
788731,26242500.0
923034,14063700.0
602621,19704700.0
315732,30557800.0
377746,25347600.0
666745,24554000.0
629038,27680600.0
316855,32266400.0
796479,39390800.0
933850,72465400.0
1146987,72465400.0
1364614,12523100.0
1262355,12582200.0
1060423,14828100.0
1341963,12523100.0
1328213,2500000.0
1177664,12856100.0
502830,70000000.0
741528,37451700.0
1366993,7552100.0
1139734,8254600.0
1285795,7552100.0
940003,9291500.0
1130918,7552100.0
1324616,19476200.0
1230731,21066200.0
1071220,77443800.0
1047598,47265900.0
920282,43239200.0
1184984,46755300.0
1363800,28419900.0
936438,26625300.0
498247,29890300.0
1303490,27660500.0
1226095,29064100.0
280939,40000000.0
1046878,43711900.0
1118873,43711900.0
180215,70000000.0
504107,40000000.0
1368982,2500000.0
1226112,30500300.0
1375009,9086500.0
1324800,9472300.0
1345717,9086500.0
1324738,9086500.0
1011208,15145800.0
873538,19171800.0
930376,37586700.0
707876,108408900.0
866955,21940200.0
967598,17937600.0
951327,1000000.0
1103623,29778800.0
1231646,2500000.0
970872,23051600.0
1227607,24676500.0
1364007,28104700.0
1223276,22980100.0
997063,37687300.0
1284945,40399800.0
1053356,16362000.0
1038081,18460200.0
1312215,15015600.0
1315450,7181300.0
293992,13449900.0
361258,22369700.0
1315452,9696400.0
707399,16950600.0
1315451,2500000.0
815195,10850200.0
1315453,7181300.0
1015497,83294100.0
169511,85000000.0
170644,5000000.0
1069931,84010000.0
1175588,82890100.0
1069932,82890100.0
326933,15183300.0
814202,37448200.0
1286749,21263900.0
607627,15603900.0
632245,37607500.0
373400,11715800.0
1290499,16682400.0
935844,20553900.0
1316493,11452400.0
1332383,74835800.0
1276456,75576900.0
1319375,74405600.0
1270629,75576900.0
1061908,39856100.0
371168,100000000.0
703581,20000000.0
654117,350000000.0
1300662,12200400.0
1295909,23849800.0
927439,21332000.0
1273494,87752600.0
1093809,80930500.0
695121,70000000.0
1183411,73324600.0
1178475,91760100.0
